polarity,text,text_2,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text,Topic,Body_Shaming
4,http://twitpic.com/66290 - My fat chihuahua ,httptwitpiccom  My fat chihuahua ,7918,0,0.125,"dark, look, short, skin, bodi, go, miss, work, hair, say","['httptwitpiccom', 'chihuahua']",not body,No
4,Wow.  Slimfast chocolate cookie dough DOES help stave off hunger.  Not the double chocolate ones.  Or maybe that's my body chem talking. ,Wow  Slimfast chocolate cookie dough DOES help stave off hunger  Not the double chocolate ones  Or maybe thats my body chem talking ,7919,6,0.7694,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['slimfast', 'chocol', 'cooki', 'dough', 'help', 'stave', 'hunger', 'doubl', 'chocol', 'one', 'mayb', 'that', 'bodi', 'chem', 'talk']",not body,No
4,@scheanamarie especially if they're with the kind of man that gives you chicken skin... aka goosebumps ,scheanamarie especially if theyre with the kind of man that gives you chicken skin aka goosebumps ,7920,5,0.741,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['scheanamari', 'especi', 'theyr', 'kind', 'give', 'chicken', 'skin', 'goosebump']",body,No
4,@missanniechan lol mr curtis is the short guy is it ? how are ur exams ?  ;) ;],missanniechan lol mr curtis is the short guy is it  how are ur exams    ,7921,1,0.6016,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['missanniechan', 'curti', 'short', 'exam']",body,No
4,"@eDiets Thanks Denise for your kind message - it's better to have muscle than fat, so I shouldn't grumble  Now for my 1st glass of water!",eDiets Thanks Denise for your kind message  its better to have muscle than fat so I shouldnt grumble  Now for my st glass of water,7922,0,0.685,"dark, look, short, skin, bodi, go, miss, work, hair, say","['ediet', 'thank', 'denis', 'kind', 'messag', 'better', 'muscl', 'shouldnt', 'grumbl', 'glass', 'water']",not body,No
4,You must be THIS tall to ride this ride. Good morrow! Taking Back Sunday is marvelous. I think Ill watch another movie now. ,You must be THIS tall to ride this ride Good morrow Taking Back Sunday is marvelous I think Ill watch another movie now ,7923,1,0.7532,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['tall', 'ride', 'ride', 'good', 'morrow', 'take', 'sunday', 'marvel', 'think', 'watch', 'movi']",body,No
4,took a short nap. headache. ugh. @adam_lambert is an impostor. i'll dm him for fun. LOL ,took a short nap headache ugh adamlambert is an impostor ill dm him for fun LOL ,7924,5,0.6603,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['take', 'short', 'headach', 'adamlambert', 'impostor']",body,No
4,Thanks again @feralbeagle...just a few short moments with http://mylifeisaverage.com and I'm smiling  Never fails.,Thanks again feralbeaglejust a few short moments with httpmylifeisaveragecom and Im smiling  Never fails,7925,7,0.7154,"bodi, ugli, short, know, dark, like, love, good, time, get","['thank', 'feralbeaglejust', 'short', 'moment', 'smile', 'fail']",not body,No
4,"(justin) so my body tells me its time to work out again, im gonna go running, ",justin so my body tells me its time to work out again im gonna go running ,7926,7,0.7363,"bodi, ugli, short, know, dark, like, love, good, time, get","['justin', 'bodi', 'tell', 'time', 'work', 'gonna', 'run']",not body,No
4,@Fonzie954 You are correct! I had 2 forty dollar gift cards to spend at bath and body works. ,Fonzie You are correct I had  forty dollar gift cards to spend at bath and body works ,7927,0,0.6904,"dark, look, short, skin, bodi, go, miss, work, hair, say","['fonzi', 'correct', 'dollar', 'gift', 'card', 'spend', 'bath', 'bodi', 'work']",not body,No
4,@theriddlefam Well the goodness was sorta short lived. He was up again an hour or so later.  Does Claire still nurse during the night?,theriddlefam Well the goodness was sorta short lived He was up again an hour or so later  Does Claire still nurse during the night,7928,3,0.7359,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['theriddlefam', 'good', 'sorta', 'short', 'live', 'hour', 'later', 'clair', 'nurs', 'night']",body,No
4,@PaigeTJohnson &quot;Trahision&quot; - Vitalic   I love how I can make a harmless aquarium field trip video dark hahaha,PaigeTJohnson quotTrahisionquot  Vitalic   I love how I can make a harmless aquarium field trip video dark hahaha,7929,6,0.4918,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['paigetjohnson', 'vital', 'love', 'harmless', 'aquarium', 'field', 'trip', 'video', 'dark', 'hahaha']",not body,No
4,".@MoocherGirl one is a film clip to a song i wrote the lyrics for, and the other is a proper sort of short film about 2 guys... ",MoocherGirl one is a film clip to a song i wrote the lyrics for and the other is a proper sort of short film about  guys ,7930,5,0.3192,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['moochergirl', 'film', 'clip', 'song', 'write', 'lyric', 'proper', 'sort', 'short', 'film', 'guy']",body,No
4,its okay to be fat on holiday ,its okay to be fat on holiday ,7931,2,0.6368,"short, like, love, bodi, watch, dark, tall, think, week, that","['okay', 'holiday']",body,No
4,short day. Glad i finally got sinus infection meds. All symptoms are clearing fast. Gonna get a good nights rest tonight ,short day Glad i finally got sinus infection meds All symptoms are clearing fast Gonna get a good nights rest tonight ,7932,6,0.7815,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['short', 'glad', 'final', 'sinu', 'infect', 'med', 'symptom', 'clear', 'fast', 'gonna', 'good', 'night', 'rest', 'tonight']",not body,No
4,@tweetie silly wabbit short urls are for kids! ,tweetie silly wabbit short urls are for kids ,7933,2,0.6053,"short, like, love, bodi, watch, dark, tall, think, week, that","['tweeti', 'silli', 'wabbit', 'short', 'url', 'kid']",body,No
4,"@stacykai The link is for Chicken Ala Carte, the touching short movie. Oh, and if you're free tonight, let one of us know ",stacykai The link is for Chicken Ala Carte the touching short movie Oh and if youre free tonight let one of us know ,7934,6,0.4031,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['stacykai', 'link', 'chicken', 'cart', 'touch', 'short', 'movi', 'your', 'free', 'tonight', 'know']",not body,No
4,@TheEllenShow So is this a new workout program? Like Richard Simmon's &quot;sweatin to the oldies&quot;?...Ellen's &quot;haulin' trash fat thrash??&quot;  ,TheEllenShow So is this a new workout program Like Richard Simmons quotsweatin to the oldiesquotEllens quothaulin trash fat thrashquot  ,7935,1,0.6223,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['theellenshow', 'workout', 'program', 'like', 'richard', 'simmon', 'quotsweatin', 'quothaulin', 'trash', 'thrashquot']",body,No
4,@DissidentFury   It's after midnight. I canna be bothered with Photoshopping the dark circles.,DissidentFury   Its after midnight I canna be bothered with Photoshopping the dark circles,7936,7,0.6099,"bodi, ugli, short, know, dark, like, love, good, time, get","['dissidentfuri', 'midnight', 'canna', 'bother', 'photoshop', 'dark', 'circl']",not body,No
4,"@AnditisLiz Omg!!! Lol.   Strawberry Daiquiri from bath n body works Is the best, smells sooo yummy! !  (Haven't tried it tho, lol  ) ",AnditisLiz Omg Lol   Strawberry Daiquiri from bath n body works Is the best smells sooo yummy   Havent tried it tho lol   ,7937,6,0.7818,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['anditisliz', 'strawberri', 'daiquiri', 'bath', 'bodi', 'work', 'best', 'smell', 'sooo', 'yummi', 'havent', 'tri']",not body,No
4,i love u short stack!! ,i love u short stack ,7938,7,0.6628,"bodi, ugli, short, know, dark, like, love, good, time, get","['love', 'short', 'stack']",not body,No
4,"@Viennah A nice jewelery box would've been a good idea!  I got her body wash etc, generic, but will do jewelery box next time ",Viennah A nice jewelery box wouldve been a good idea  I got her body wash etc generic but will do jewelery box next time ,7939,2,0.7462,"short, like, love, bodi, watch, dark, tall, think, week, that","['viennah', 'nice', 'jeweleri', 'wouldv', 'good', 'idea', 'bodi', 'wash', 'gener', 'jeweleri', 'time']",body,No
4,"Being the fat ass that I am... I'm eating chocolate cake    Don't judge... you know you want a yummy piece, too  ",Being the fat ass that I am Im eating chocolate cake    Dont judge you know you want a yummy piece too  ,7940,6,0.4754,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['eat', 'chocol', 'cake', 'dont', 'judg', 'know', 'want', 'yummi', 'piec']",not body,No
4,Hey @fuckart ! Suck my dick. I hate you. I hope you get fat in China. ,Hey fuckart  Suck my dick I hate you I hope you get fat in China ,7941,4,0.6784,"short, bodi, good, guy, hair, your, mind, thing, life, love","['fuckart', 'suck', 'dick', 'hate', 'hope', 'china']",body,No
4,@officialTila LLMMAAOOO U CRAZY AS HELL!!! but only $5.99 ? dontcha think your selling yourself kinda short there ? ,officialTila LLMMAAOOO U CRAZY AS HELL but only   dontcha think your selling yourself kinda short there  ,7942,5,0.4547,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['officialtila', 'llmmaaooo', 'crazi', 'hell', 'dontcha', 'think', 'sell', 'kinda', 'short']",body,No
4,waiting till it's time to go Expo. Just got my next project - a short film. ,waiting till its time to go Expo Just got my next project  a short film ,7943,5,0.7157,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['wait', 'till', 'time', 'expo', 'project', 'short', 'film']",body,No
4,watching ugly betty on itunes  i cannot revise anymoree itss too dull,watching ugly betty on itunes  i cannot revise anymoree itss too dull,7944,2,0.6679,"short, like, love, bodi, watch, dark, tall, think, week, that","['watch', 'ugli', 'betti', 'itun', 'revis', 'anymore', 'itss', 'dull']",body,No
4,Soooo dark haha!  RAIN! I missed it  lol,Soooo dark haha  RAIN I missed it  lol,7945,4,0.7207,"short, bodi, good, guy, hair, your, mind, thing, life, love","['soooo', 'dark', 'haha', 'rain', 'miss']",body,No
4,Eight days short of eightteen years. ,Eight days short of eightteen years ,7946,7,0.6623,"bodi, ugli, short, know, dark, like, love, good, time, get","['day', 'short', 'eightteen', 'year']",not body,No
4,Off to bed after getting half an album design done in a few short hours. Who needs templates? ,Off to bed after getting half an album design done in a few short hours Who needs templates ,7947,7,0.4265,"bodi, ugli, short, know, dark, like, love, good, time, get","['get', 'half', 'album', 'design', 'short', 'hour', 'need', 'templat']",not body,No
4,"High water in the Glomma and the Rena now because of heavy rain. But it has turned now, sinking. ",High water in the Glomma and the Rena now because of heavy rain But it has turned now sinking ,7948,6,0.7232,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['high', 'water', 'glomma', 'rena', 'heavi', 'rain', 'turn', 'sink']",not body,No
4,@ShootDiva you are most welcome!! coming up with more short films i hope? ,ShootDiva you are most welcome coming up with more short films i hope ,7949,6,0.4357,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['shootdiva', 'welcom', 'come', 'short', 'film', 'hope']",not body,No
4,"Morning everyone.  TGIF  Grey, heavy cloud here... hoping that the promised sun will appear for the weekend though",Morning everyone  TGIF  Grey heavy cloud here hoping that the promised sun will appear for the weekend though,7950,5,0.7395,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['morn', 'tgif', 'grey', 'heavi', 'cloud', 'hop', 'promis', 'appear', 'weekend']",body,No
4,"@Hazysky Hi! I am indeed laurag84, good guess  Thanks, yeah I'm just back on iron tablets again, my body does not like ferritin!",Hazysky Hi I am indeed laurag good guess  Thanks yeah Im just back on iron tablets again my body does not like ferritin,7951,7,0.7358,"bodi, ugli, short, know, dark, like, love, good, time, get","['hazyski', 'laurag', 'good', 'guess', 'thank', 'yeah', 'iron', 'tablet', 'bodi', 'like', 'ferritin']",not body,No
4,@RoundAboutTrvl Far too many kms in too short a period of time.  But A380 was nice ,RoundAboutTrvl Far too many kms in too short a period of time  But A was nice ,7952,4,0.6856,"short, bodi, good, guy, hair, your, mind, thing, life, love","['roundabouttrvl', 'short', 'period', 'time', 'nice']",body,No
4,jus made plans for tonite. looks like its gonna be a short nite out ,jus made plans for tonite looks like its gonna be a short nite out ,7953,7,0.7306,"bodi, ugli, short, know, dark, like, love, good, time, get","['plan', 'tonit', 'look', 'like', 'gonna', 'short', 'nite']",not body,No
4,"@alpha1736  Girl, you have to be home alone.  Thats the only way that you can get away with &quot;tweeting after dark'  ",alpha  Girl you have to be home alone  Thats the only way that you can get away with quottweeting after dark  ,7954,1,0.7231,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['alpha', 'girl', 'home', 'that', 'away', 'quottweet', 'dark']",body,No
4,"@pookeynoodlex eyeshadows, lipgloss, lipstick, body scrub, perfume and mascara  ugh school soon. i want summer!",pookeynoodlex eyeshadows lipgloss lipstick body scrub perfume and mascara  ugh school soon i want summer,7955,7,0.7352,"bodi, ugli, short, know, dark, like, love, good, time, get","['pookeynoodlex', 'eyeshadow', 'lipgloss', 'lipstick', 'bodi', 'scrub', 'perfum', 'mascara', 'school', 'soon', 'want', 'summer']",not body,No
4,cutting a short film ,cutting a short film ,7956,5,0.658,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['cut', 'short', 'film']",body,No
4,Wow. the mass effect 2 e3 teaser is short but nothing short of awesome ,Wow the mass effect  e teaser is short but nothing short of awesome ,7957,2,0.6305,"short, like, love, bodi, watch, dark, tall, think, week, that","['mass', 'effect', 'teaser', 'short', 'short', 'awesom']",body,No
4,"In Love..can't wait to run my hands all over your body, and kiss every inch of every part that I missed this week  xoxo See you soon!",In Lovecant wait to run my hands all over your body and kiss every inch of every part that I missed this week  xoxo See you soon,7958,0,0.3552,"dark, look, short, skin, bodi, go, miss, work, hair, say","['lovec', 'wait', 'hand', 'bodi', 'kiss', 'inch', 'miss', 'week', 'xoxo', 'soon']",not body,No
