polarity,text,text_2,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text,Topic,Body_Shaming
0,"@JordanPaigex poor guy is being used for his ugly, bulky, 17&quot; TV ",JordanPaigex poor guy is being used for his ugly bulky quot TV ,3128,3,0.6695,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['jordanpaigex', 'poor', 'ugli', 'bulki', 'quot']",body,Yes
0,I think my anemia has returned  My body really hates me.,I think my anemia has returned  My body really hates me,3129,5,0.4651,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['think', 'anemia', 'return', 'bodi', 'hat']",body,Yes
0,I survived the 5:30am to 8:00pm camp today. Tomorrow 7:00am till about 10 :00pm....pray for me!!! My body hurts ,I survived the am to pm camp today Tomorrow am till about  pmpray for me My body hurts ,3131,4,0.7325,"short, bodi, good, guy, hair, your, mind, thing, life, love","['surviv', 'camp', 'today', 'tomorrow', 'till', 'pmpray', 'bodi', 'hurt']",body,Yes
0,"is SO close, but SOOOO fat away ",is SO close but SOOOO fat away ,3134,4,0.6784,"short, bodi, good, guy, hair, your, mind, thing, life, love","['close', 'soooo', 'away']",body,Yes
0,Sick as a motha  fuuuh I hate this feeling. Jaws hurt and my ears are heavy =(,Sick as a motha  fuuuh I hate this feeling Jaws hurt and my ears are heavy ,3135,3,0.7255,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['sick', 'motha', 'fuuuh', 'hate', 'feel', 'jaw', 'hurt', 'ear', 'heavi']",body,Yes
0,@jayjayallpro is on my mind o0ose3 heavy missin him like crazyyy o0de3 sad right now!!! ,jayjayallpro is on my mind oose heavy missin him like crazyyy ode sad right now ,3136,4,0.7003,"short, bodi, good, guy, hair, your, mind, thing, life, love","['jayjayallpro', 'mind', 'oos', 'heavi', 'missin', 'like', 'crazyyi', 'right']",body,Yes
0,Worked out so hard last night every inch of my body STILL hurts ,Worked out so hard last night every inch of my body STILL hurts ,3137,2,0.7328,"short, like, love, bodi, watch, dark, tall, think, week, that","['work', 'hard', 'night', 'inch', 'bodi', 'hurt']",body,Yes
0,Cute waiter at islandss ;) too bad he's short ,Cute waiter at islandss  too bad hes short ,3138,3,0.6075,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['cute', 'waiter', 'islandss', 'short']",body,Yes
0,I need to start working out more or something. I did some gay-rave dancing last night. My body sore and i didn't eat very well today. ,I need to start working out more or something I did some gayrave dancing last night My body sore and i didnt eat very well today ,3139,3,0.774,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['need', 'start', 'work', 'gayrav', 'danc', 'night', 'bodi', 'sore', 'didnt', 'today']",body,Yes
0,is pissed she had to cut her night short cuz she has to work in the morning!! ,is pissed she had to cut her night short cuz she has to work in the morning ,3141,5,0.698,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['piss', 'night', 'short', 'work', 'morn']",body,Yes
0,oh no! My hair is so ugly.. After e cut! ,oh no My hair is so ugly After e cut ,3142,5,0.6345,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['hair', 'ugli']",body,Yes
0,"&quot;the hangover&quot; is an existential comedy of demonic intensity for the most. But as @theplaylist said, stops short of being a classic ",quotthe hangoverquot is an existential comedy of demonic intensity for the most But as theplaylist said stops short of being a classic ,3145,4,0.4213,"short, bodi, good, guy, hair, your, mind, thing, life, love","['quotth', 'hangoverquot', 'existenti', 'comedi', 'demon', 'intens', 'theplaylist', 'say', 'stop', 'short', 'classic']",body,Yes
0,my whole body aches. especially my back ,my whole body aches especially my back ,3146,5,0.6591,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['bodi', 'ach', 'especi']",body,Yes
0,GAH my hair is too short ,GAH my hair is too short ,3148,5,0.6197,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['hair', 'short']",body,Yes
0,"Now, what I really want is a drink! 2 bad I have a 50lbs body bag of clothes with me ",Now what I really want is a drink  bad I have a lbs body bag of clothes with me ,3149,4,0.6918,"short, bodi, good, guy, hair, your, mind, thing, life, love","['want', 'drink', 'bodi', 'cloth']",body,Yes
0,"just saw UP! great movie, but not a favorite pixar, but I loved the short before hand, and no special after credit scene!  #fb",just saw UP great movie but not a favorite pixar but I loved the short before hand and no special after credit scene  fb,3151,2,0.748,"short, like, love, bodi, watch, dark, tall, think, week, that","['great', 'movi', 'favorit', 'pixar', 'love', 'short', 'hand', 'special', 'credit', 'scene']",body,Yes
0,&quot;Ewww...that was an ugly text =P 2 words...no me gusta short texts...its a waste of my unlimited texts =P&quot; sorry? ,quotEwwwthat was an ugly text P  wordsno me gusta short textsits a waste of my unlimited texts Pquot sorry ,3152,1,0.6871,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['quotewwwthat', 'ugli', 'text', 'wordsno', 'gusta', 'short', 'textsit', 'wast', 'unlimit', 'text', 'pquot', 'sorri']",body,Yes
0,My little body is so scratched up from kitty Tegan. Oww ,My little body is so scratched up from kitty Tegan Oww ,3154,3,0.6561,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['littl', 'bodi', 'scratch', 'kitti', 'tegan']",body,Yes
0,@Sprint880324 I don't like when you have a heavy heart. ,Sprint I dont like when you have a heavy heart ,3156,3,0.6996,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['sprint', 'dont', 'like', 'heavi', 'heart']",body,Yes
0,Life is so short... A co-worker's mama just died tonight! Sad ,Life is so short A coworkers mama just died tonight Sad ,3159,2,0.6931,"short, like, love, bodi, watch, dark, tall, think, week, that","['life', 'short', 'cowork', 'mama', 'die', 'tonight']",body,Yes
0,"goodmorning world. Up at 7 o'clock, went to bed at 1:30 my body needs more sleep than that. Daughter decided differently ",goodmorning world Up at  oclock went to bed at  my body needs more sleep than that Daughter decided differently ,3160,1,0.7474,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['goodmorn', 'world', 'oclock', 'go', 'bodi', 'need', 'sleep', 'daughter', 'decid', 'differ']",body,Yes
0,Yeah forecast heavy rain this weekend! ,Yeah forecast heavy rain this weekend ,3162,1,0.7046,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['yeah', 'forecast', 'heavi', 'rain', 'weekend']",body,Yes
0,@cherishmason some kind of bug bites seem to be spreading over my body  itches like crap,cherishmason some kind of bug bites seem to be spreading over my body  itches like crap,3164,2,0.7111,"short, like, love, bodi, watch, dark, tall, think, week, that","['cherishmason', 'kind', 'bite', 'spread', 'bodi', 'itch', 'like', 'crap']",body,Yes
0,feet are killing me. worked all day and am now moving furniture and other household heavy items.  no fun. I want sleep!,feet are killing me worked all day and am now moving furniture and other household heavy items  no fun I want sleep,3168,3,0.7526,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['feet', 'kill', 'work', 'move', 'furnitur', 'household', 'heavi', 'item', 'want', 'sleep']",body,Yes
0,Not as skinny as I used to ,Not as skinny as I used to ,3169,1,0.5621,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love",['skinni'],body,Yes
0,I'm scared because its dark.  save me Erica,Im scared because its dark  save me Erica,3171,2,0.6649,"short, like, love, bodi, watch, dark, tall, think, week, that","['scar', 'dark', 'save', 'erica']",body,Yes
0,"According to mothers I'm too fat and ugly to get in..., so angry!!!!  not fair!!!",According to mothers Im too fat and ugly to get in so angry  not fair,3172,3,0.6671,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['accord', 'mother', 'ugli', 'angri', 'fair']",body,Yes
0,"This has been a rough couple days, and Turing keeps getting worse.  We're getting up in AM to get a nutrient IV.  His skin looks loose. ",This has been a rough couple days and Turing keeps getting worse  Were getting up in AM to get a nutrient IV  His skin looks loose ,3176,5,0.5077,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['rough', 'coupl', 'day', 'ture', 'keep', 'get', 'wors', 'get', 'nutrient', 'skin', 'look', 'loos']",body,Yes
0,Ughhhh   horrible &amp; ugly day,Ughhhh   horrible amp ugly day,3178,1,0.6215,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['ughhhh', 'horribl', 'ugli']",body,Yes
0,@enamoredsoul pure ignorance to 1) kill a child then 2) put the body in a cement block......insane &amp; heartless ,enamoredsoul pure ignorance to  kill a child then  put the body in a cement blockinsane amp heartless ,3179,3,0.6102,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['enamoredsoul', 'pure', 'ignor', 'kill', 'child', 'bodi', 'cement', 'blockinsan', 'heartless']",body,Yes
0,no more short hair ; dont care. my hair is back to my shoulders. almost my back   qrrr! imma cut it aqain.,no more short hair  dont care my hair is back to my shoulders almost my back   qrrr imma cut it aqain,3180,5,0.7122,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['short', 'hair', 'dont', 'care', 'hair', 'shoulder', 'qrrr', 'imma', 'aqain']",body,Yes
0,Rounded out Spider-tastic week with Spidey 3. *sniffle* Peter and Harry made a great crime-fighting duo. Too bad it was so short lived. ,Rounded out Spidertastic week with Spidey  sniffle Peter and Harry made a great crimefighting duo Too bad it was so short lived ,3181,3,0.7162,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['round', 'spidertast', 'week', 'spidey', 'sniffl', 'peter', 'harri', 'great', 'crimefight', 'short', 'live']",body,Yes
0,very sick  on the bed feeling my body is so heavy!!,very sick  on the bed feeling my body is so heavy,3182,1,0.6962,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['sick', 'feel', 'bodi', 'heavi']",body,Yes
0,playing connect the dot with the random bruises all over my body. OUCH! No bueno ,playing connect the dot with the random bruises all over my body OUCH No bueno ,3183,4,0.7171,"short, bodi, good, guy, hair, your, mind, thing, life, love","['play', 'connect', 'random', 'bruis', 'bodi', 'ouch', 'bueno']",body,Yes
0,"Home noww. I think Im sick  Dance was fun, except it being cut short -_-",Home noww I think Im sick  Dance was fun except it being cut short ,3185,2,0.7161,"short, like, love, bodi, watch, dark, tall, think, week, that","['home', 'noww', 'think', 'sick', 'danc', 'short']",body,Yes
0,"@fubar69 I have conflicted issues in my head when it comes to tall guys. they make me feel short and thus irate, but they're so damn sexy ",fubar I have conflicted issues in my head when it comes to tall guys they make me feel short and thus irate but theyre so damn sexy ,3186,2,0.5735,"short, like, love, bodi, watch, dark, tall, think, week, that","['fubar', 'conflict', 'issu', 'head', 'come', 'tall', 'guy', 'feel', 'short', 'irat', 'theyr', 'damn', 'sexi']",body,Yes
0,PSP-3000 is hacked. I always wonder why the fuck I sold mine. Oh I know. Because it was white and I thought that it was ugly for a PSP ,PSP is hacked I always wonder why the fuck I sold mine Oh I know Because it was white and I thought that it was ugly for a PSP ,3188,5,0.7527,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['hack', 'wonder', 'fuck', 'sell', 'know', 'white', 'think', 'ugli']",body,Yes
0,"@mandajanedanger was feeling a little tired  my body, not in a sleepy way, haha. So much dancin!",mandajanedanger was feeling a little tired  my body not in a sleepy way haha So much dancin,3189,3,0.7333,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['mandajanedang', 'feel', 'littl', 'tire', 'bodi', 'sleepi', 'haha', 'dancin']",body,Yes
0,"ohmmygoddddd, ughh my body hurts ",ohmmygoddddd ughh my body hurts ,3193,3,0.6214,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['ohmmygoddddd', 'ughh', 'bodi', 'hurt']",body,Yes
0,"@trifluorides: I wish I could use those. But because MRSA likes to make its home in my nostrils through my skin, I can't. ",trifluorides I wish I could use those But because MRSA likes to make its home in my nostrils through my skin I cant ,3194,1,0.7031,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['trifluorid', 'wish', 'mrsa', 'like', 'home', 'nostril', 'skin']",body,Yes
0,"@ngmoco loved Rolando and the updates with new levels, but I thought it was a shame to see an ugly ad dumped on the start screen ",ngmoco loved Rolando and the updates with new levels but I thought it was a shame to see an ugly ad dumped on the start screen ,3196,2,0.6345,"short, like, love, bodi, watch, dark, tall, think, week, that","['ngmoco', 'love', 'rolando', 'updat', 'level', 'think', 'shame', 'ugli', 'dump', 'start', 'screen']",body,Yes
0,@CADbloke its too heavy! I can barely get it out of the storage nook under the stairs!  stoopid thing!,CADbloke its too heavy I can barely get it out of the storage nook under the stairs  stoopid thing,3198,2,0.6667,"short, like, love, bodi, watch, dark, tall, think, week, that","['cadblok', 'heavi', 'bare', 'storag', 'nook', 'stair', 'stoopid', 'thing']",body,Yes
0,"To sum up today there is heavy cloud and light rain,   they should have filmed twilight here this is constant around here ",To sum up today there is heavy cloud and light rain   they should have filmed twilight here this is constant around here ,3199,5,0.7405,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['today', 'heavi', 'cloud', 'light', 'rain', 'film', 'twilight', 'constant']",body,Yes
0,natasha just called me fat ,natasha just called me fat ,3200,2,0.5623,"short, like, love, bodi, watch, dark, tall, think, week, that","['natasha', 'call']",body,Yes
0,"omg just got a call from an unknown number, thought it might be short stack but it wasnt  my heart is racing :L",omg just got a call from an unknown number thought it might be short stack but it wasnt  my heart is racing L,3202,3,0.4803,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['unknown', 'number', 'think', 'short', 'stack', 'wasnt', 'heart', 'race']",body,Yes
0,i'm so jealous of Lesleys friend! i can't beleive short stack is going to CALL HER!! i wish i knew about that comp  haha,im so jealous of Lesleys friend i cant beleive short stack is going to CALL HER i wish i knew about that comp  haha,3203,4,0.7619,"short, bodi, good, guy, hair, your, mind, thing, life, love","['jealou', 'lesley', 'friend', 'beleiv', 'short', 'stack', 'go', 'wish', 'know', 'comp', 'haha']",body,Yes
